brand,theatername,theaternum,movietitle,movieruntime,moviedate,moviestarttime,theaterseatcnt
CGV,CGV 강변,2관 [LCK관](Laser),그대들은어떻게살것인가,124분,20231025,19:30,82석
CGV,CGV 강변,2관 [LCK관](Laser),그대들은어떻게살것인가,124분,20231025,22:00,193석
CGV,CGV 강변,3관 (Laser),그대들은어떻게살것인가,124분,20231025,11:00,194석
CGV,CGV 강변,3관 (Laser),그대들은어떻게살것인가,124분,20231025,13:30,203석
CGV,CGV 강변,3관 (Laser),그대들은어떻게살것인가,124분,20231025,16:00,193석
CGV,CGV 강변,3관 (Laser),그대들은어떻게살것인가,124분,20231025,18:30,152석
CGV,CGV 강변,3관 (Laser),그대들은어떻게살것인가,124분,20231025,21:00,172석
CGV,CGV 강변,9관 (Laser),그대들은어떻게살것인가,124분,20231025,12:50,158석
CGV,CGV 강변,9관 (Laser),그대들은어떻게살것인가,124분,20231025,15:20,154석
CGV,CGV 강변,9관 (Laser),그대들은어떻게살것인가,124분,20231025,17:50,147석
CGV,CGV 강변,9관 (Laser),그대들은어떻게살것인가,124분,20231025,20:20,134석
CGV,CGV 강변,4DX관 (Non-4DX(Laser)),오픈더도어,71분,20231025,11:55,98석
CGV,CGV 강변,4DX관 (Non-4DX(Laser)),오픈더도어,71분,20231025,16:10,105석
CGV,CGV 강변,4DX관 (Non-4DX(Laser)),오픈더도어,71분,20231025,18:00,103석
CGV,CGV 강변,4DX관 (Non-4DX(Laser)),오픈더도어,71분,20231025,22:10,107석
CGV,CGV 강변,씨네앤포레 (Laser),30일,119분,20231025,22:00,48석
CGV,CGV 강변,6관 (Laser),30일,119분,20231025,12:30,144석
CGV,CGV 강변,6관 (Laser),30일,119분,20231025,15:00,144석
CGV,CGV 강변,6관 (Laser),30일,119분,20231025,17:25,141석
CGV,CGV 강변,6관 (Laser),30일,119분,20231025,19:50,132석
CGV,CGV 강변,4DX관 (Non-4DX(Laser)),더킬러,118분,20231025,13:40,93석
CGV,CGV 강변,4DX관 (Non-4DX(Laser)),더킬러,118분,20231025,19:45,96석
CGV,CGV 강변,7관 (Laser),플라워킬링문,205분,20231025,16:05,127석
CGV,CGV 강변,7관 (Laser),플라워킬링문,205분,20231025,20:00,125석
CGV,CGV 강변,전도연관[CGV아트하우스](Laser),두사람을위한식탁,91분,20231025,16:15,20석
CGV,CGV 강변,"5관 (컴포트석, Laser)",시수,92분,20231025,12:45,43석
CGV,CGV 강변,"5관 (컴포트석, Laser)",시수,92분,20231025,21:35,39석
CGV,CGV 강변,전도연관[CGV아트하우스](Laser),너와나,118분,20231025,11:45,64석
CGV,CGV 강변,전도연관[CGV아트하우스](Laser),너와나,118분,20231025,18:20,58석
CGV,CGV 강변,"8관 (컴포트석, Laser)",블루자이언트,119분,20231025,12:20,79석
CGV,CGV 강변,"8관 (컴포트석, Laser)",블루자이언트,119분,20231025,17:10,64석
CGV,CGV 강변,"5관 (컴포트석, Laser)",익스펜더블4,103분,20231025,14:50,76석
CGV,CGV 강변,"5관 (컴포트석, Laser)",익스펜더블4,103분,20231025,19:25,76석
CGV,CGV 강변,7관 (Laser),화사한그녀,121분,20231025,13:35,130석
CGV,CGV 강변,"8관 (컴포트석, Laser)",화사한그녀,121분,20231025,21:50,80석
CGV,CGV 강변,"5관 (컴포트석, Laser)",엑소시스트-믿는자,111분,20231025,17:05,77석
CGV,CGV 강변,전도연관[CGV아트하우스](Laser),믿을수있는사람,94분,20231025,14:10,70석
CGV,CGV 강변,"8관 (컴포트석, Laser)",천박사퇴마연구소-설경의비밀,98분,20231025,14:55,80석
CGV,CGV 강변,"8관 (컴포트석, Laser)",천박사퇴마연구소-설경의비밀,98분,20231025,19:45,73석
CGV,CGV 강변,전도연관[CGV아트하우스](Laser),프리철수리,86분,20231025,20:50,66석
CGV,CGV 건대입구,3관 4층,용감한시민,112분,20231025,14:55,145석
CGV,CGV 건대입구,3관 4층,용감한시민,112분,20231025,17:15,142석
CGV,CGV 건대입구,3관 4층,용감한시민,112분,20231025,19:35,141석
CGV,CGV 건대입구,5관 4층,용감한시민,112분,20231025,22:30,177석
CGV,CGV 건대입구,1관 3층,그대들은어떻게살것인가,124분,20231025,11:20,131석
CGV,CGV 건대입구,2관 3층,그대들은어떻게살것인가,124분,20231025,13:30,135석
CGV,CGV 건대입구,2관 3층,그대들은어떻게살것인가,124분,20231025,16:00,127석
CGV,CGV 건대입구,2관 3층,그대들은어떻게살것인가,124분,20231025,18:30,90석
CGV,CGV 건대입구,2관 3층,그대들은어떻게살것인가,124분,20231025,21:00,101석
CGV,CGV 건대입구,3관 4층,그대들은어떻게살것인가,124분,20231025,22:00,136석
CGV,CGV 건대입구,5관 4층,그대들은어떻게살것인가,124분,20231025,12:30,175석
CGV,CGV 건대입구,5관 4층,그대들은어떻게살것인가,124분,20231025,15:00,167석
CGV,CGV 건대입구,5관 4층,그대들은어떻게살것인가,124분,20231025,17:30,115석
CGV,CGV 건대입구,5관 4층,그대들은어떻게살것인가,124분,20231025,20:00,81석
CGV,CGV 건대입구,3관 4층,30일,119분,20231025,12:30,144석
CGV,CGV 건대입구,4관 4층,30일,119분,20231025,14:55,119석
CGV,CGV 건대입구,4관 4층,30일,119분,20231025,17:20,112석
CGV,CGV 건대입구,4관 4층,30일,119분,20231025,19:45,103석
CGV,CGV 건대입구,4관 4층,30일,119분,20231025,22:10,121석
CGV,CGV 건대입구,1관 3층,시수,92분,20231025,16:00,118석
CGV,CGV 건대입구,2관 3층,시수,92분,20231025,11:30,141석
CGV,CGV 건대입구,4관 4층,화사한그녀,121분,20231025,12:25,121석
CGV,CGV 건대입구,1관 3층,엑소시스트-믿는자,111분,20231025,18:00,133석
CGV,CGV 건대입구,1관 3층,엑소시스트-믿는자,111분,20231025,22:30,136석
CGV,CGV 건대입구,1관 3층,사나-저주의아이,102분,20231025,13:50,130석
CGV,CGV 건대입구,1관 3층,사나-저주의아이,102분,20231025,20:20,130석
CGV,CGV 구로,5관 8층 (Laser),용감한시민,112분,20231025,13:10,140석
CGV,CGV 구로,5관 8층 (Laser),용감한시민,112분,20231025,15:35,150석
CGV,CGV 구로,5관 8층 (Laser),용감한시민,112분,20231025,17:55,138석
CGV,CGV 구로,5관 8층 (Laser),용감한시민,112분,20231025,20:20,138석
CGV,CGV 구로,5관 8층 (Laser),용감한시민,112분,20231025,22:45,160석
CGV,CGV 구로,2관 6층 (Laser),그대들은어떻게살것인가,124분,20231025,11:20,143석
CGV,CGV 구로,2관 6층 (Laser),그대들은어떻게살것인가,124분,20231025,13:50,130석
CGV,CGV 구로,2관 6층 (Laser),그대들은어떻게살것인가,124분,20231025,16:20,139석
CGV,CGV 구로,2관 6층 (Laser),그대들은어떻게살것인가,124분,20231025,18:50,72석
CGV,CGV 구로,2관 6층 (Laser),그대들은어떻게살것인가,124분,20231025,21:20,148석
CGV,CGV 구로,6관 8층 (Laser),그대들은어떻게살것인가,124분,20231025,13:00,150석
CGV,CGV 구로,6관 8층 (Laser),그대들은어떻게살것인가,124분,20231025,18:00,74석
CGV,CGV 구로,6관 8층 (Laser),그대들은어떻게살것인가,124분,20231025,20:30,51석
CGV,CGV 구로,6관 8층 (Laser),그대들은어떻게살것인가,124분,20231025,23:00,169석
CGV,CGV 구로,6관 8층 (Laser),그대들은어떻게살것인가,124분,20231025,15:30,171석
CGV,CGV 구로,"7관 8층 (컴포트석,Laser)",그대들은어떻게살것인가,124분,20231025,12:10,124석
CGV,CGV 구로,"7관 8층 (컴포트석,Laser)",그대들은어떻게살것인가,124분,20231025,17:10,54석
CGV,CGV 구로,"7관 8층 (컴포트석,Laser)",그대들은어떻게살것인가,124분,20231025,19:45,30석
CGV,CGV 구로,10관 8층 (Laser),오픈더도어,71분,20231025,11:00,118석
CGV,CGV 구로,10관 8층 (Laser),오픈더도어,71분,20231025,15:20,100석
CGV,CGV 구로,10관 8층 (Laser),오픈더도어,71분,20231025,19:40,115석
CGV,CGV 구로,1관 6층 (Laser),30일,119분,20231025,17:30,143석
CGV,CGV 구로,1관 6층 (Laser),30일,119분,20231025,20:00,133석
CGV,CGV 구로,"8관 8층 (컴포트석,Laser)",30일,119분,20231025,15:55,132석
CGV,CGV 구로,10관 8층 (Laser),더킬러,118분,20231025,12:45,106석
CGV,CGV 구로,10관 8층 (Laser),더킬러,118분,20231025,17:05,91석
CGV,CGV 구로,10관 8층 (Laser),더킬러,118분,20231025,21:25,116석
CGV,CGV 구로,"8관 8층 (컴포트석,Laser)",플라워킬링문,205분,20231025,18:25,107석
CGV,CGV 구로,"8관 8층 (컴포트석,Laser)",플라워킬링문,205분,20231025,22:15,130석
CGV,CGV 구로,1관[SCREENX] 6층,바람따라만나리:김호중의계절,107분,20231025,12:55,168석
CGV,CGV 구로,1관[SCREENX] 6층,바람따라만나리:김호중의계절,107분,20231025,15:10,170석
CGV,CGV 구로,9관 8층,라라랜드,127분,20231025,16:00,128석
CGV,CGV 구로,"7관 8층 (컴포트석,Laser)",익스펜더블4,103분,20231025,14:40,128석
CGV,CGV 구로,"7관 8층 (컴포트석,Laser)",익스펜더블4,103분,20231025,22:20,128석
CGV,CGV 구로,"8관 8층 (컴포트석,Laser)",화사한그녀,121분,20231025,11:05,127석
CGV,CGV 구로,9관 8층,그녀,126분,20231025,13:20,128석
CGV,CGV 구로,"8관 8층 (컴포트석,Laser)",엑소시스트-믿는자,111분,20231025,13:35,129석
CGV,CGV 구로,1관 6층 (Laser),사나-저주의아이,102분,20231025,22:30,160석
CGV,CGV 구로,9관 8층,암살,140분,20231025,18:40,126석
CGV,CGV 구로,9관 8층,신세계,134분,20231025,21:30,126석
CGV,CGV 대학로,2관 B3층,용감한시민,112분,20231025,11:00,73석
CGV,CGV 대학로,2관 B3층,용감한시민,112분,20231025,13:30,68석
CGV,CGV 대학로,2관 B3층,용감한시민,112분,20231025,16:00,70석
CGV,CGV 대학로,2관 B3층,용감한시민,112분,20231025,18:30,71석
CGV,CGV 대학로,2관 B3층,용감한시민,112분,20231025,21:00,74석
CGV,CGV 대학로,1관 B3층,그대들은어떻게살것인가,124분,20231025,11:00,132석
CGV,CGV 대학로,1관 B3층,그대들은어떻게살것인가,124분,20231025,13:30,117석
CGV,CGV 대학로,1관 B3층,그대들은어떻게살것인가,124분,20231025,18:30,56석
CGV,CGV 대학로,1관 B3층,그대들은어떻게살것인가,124분,20231025,21:00,85석
CGV,CGV 대학로,1관 B3층,그대들은어떻게살것인가,124분,20231025,16:00,150석
CGV,CGV 대학로,3관 B2층,그대들은어떻게살것인가,124분,20231025,12:20,140석
CGV,CGV 대학로,3관 B2층,그대들은어떻게살것인가,124분,20231025,14:50,126석
CGV,CGV 대학로,3관 B2층,그대들은어떻게살것인가,124분,20231025,17:20,66석
CGV,CGV 대학로,3관 B2층,그대들은어떻게살것인가,124분,20231025,19:50,54석
CGV,CGV 대학로,3관 B2층,그대들은어떻게살것인가,124분,20231025,22:20,137석
CGV,CGV 대학로,6관 2층,그대들은어떻게살것인가,124분,20231025,11:40,122석
CGV,CGV 대학로,6관 2층,그대들은어떻게살것인가,124분,20231025,14:10,122석
CGV,CGV 대학로,6관 2층,그대들은어떻게살것인가,124분,20231025,16:40,96석
CGV,CGV 대학로,6관 2층,그대들은어떻게살것인가,124분,20231025,19:10,58석
CGV,CGV 대학로,6관 2층,그대들은어떻게살것인가,124분,20231025,21:40,128석
CGV,CGV 대학로,7관 3층,그대들은어떻게살것인가,124분,20231025,15:20,131석
CGV,CGV 대학로,7관 3층,그대들은어떻게살것인가,124분,20231025,17:50,76석
CGV,CGV 대학로,4관 B2층,오픈더도어,71분,20231025,13:10,75석
CGV,CGV 대학로,4관 B2층,오픈더도어,71분,20231025,19:40,69석
CGV,CGV 대학로,4관 B2층,오픈더도어,71분,20231025,21:20,75석
CGV,CGV 대학로,7관 3층,30일,119분,20231025,12:40,126석
CGV,CGV 대학로,7관 3층,30일,119분,20231025,20:20,103석
CGV,CGV 대학로,5관 B1층,더킬러,118분,20231025,11:20,72석
CGV,CGV 대학로,8관 4층 (컴포트석),더킬러,118분,20231025,18:15,104석
CGV,CGV 대학로,8관 4층 (컴포트석),플라워킬링문,205분,20231025,14:20,103석
CGV,CGV 대학로,8관 4층 (컴포트석),플라워킬링문,205분,20231025,20:40,108석
CGV,CGV 대학로,4관 B2층,시수,92분,20231025,17:30,74석
CGV,CGV 대학로,8관 4층 (컴포트석),시수,92분,20231025,12:00,105석
CGV,CGV 대학로,4관 B2층,너와나,118분,20231025,15:00,70석
CGV,CGV 대학로,5관 B1층,라라랜드,127분,20231025,16:25,71석
CGV,CGV 대학로,5관 B1층,그녀,126분,20231025,13:50,69석
CGV,CGV 대학로,5관 B1층,암살,140분,20231025,19:00,75석
CGV,CGV 대학로,5관 B1층,신세계,134분,20231025,22:00,75석
CGV,CGV 동대문,2관 10층,용감한시민,112분,20231025,12:20,105석
CGV,CGV 동대문,2관 10층,용감한시민,112분,20231025,19:30,112석
CGV,CGV 동대문,3관 10층,용감한시민,112분,20231025,15:00,66석
CGV,CGV 동대문,3관 10층,용감한시민,112분,20231025,17:20,65석
CGV,CGV 동대문,1관 10층,그대들은어떻게살것인가,124분,20231025,12:30,108석
CGV,CGV 동대문,1관 10층,그대들은어떻게살것인가,124분,20231025,15:00,111석
CGV,CGV 동대문,1관 10층,그대들은어떻게살것인가,124분,20231025,17:30,73석
CGV,CGV 동대문,1관 10층,그대들은어떻게살것인가,124분,20231025,20:00,51석
CGV,CGV 동대문,2관 10층,그대들은어떻게살것인가,124분,20231025,22:00,107석
CGV,CGV 동대문,5관 10층,그대들은어떻게살것인가,124분,20231025,11:00,110석
CGV,CGV 동대문,5관 10층,그대들은어떻게살것인가,124분,20231025,13:30,111석
CGV,CGV 동대문,5관 10층,그대들은어떻게살것인가,124분,20231025,16:00,106석
CGV,CGV 동대문,5관 10층,그대들은어떻게살것인가,124분,20231025,18:30,79석
CGV,CGV 동대문,5관 10층,그대들은어떻게살것인가,124분,20231025,21:00,96석
CGV,CGV 동대문,6관 10층,그대들은어떻게살것인가,124분,20231025,14:10,64석
CGV,CGV 동대문,6관 10층,그대들은어떻게살것인가,124분,20231025,19:10,20석
CGV,CGV 동대문,4관 10층,30일,119분,20231025,13:10,115석
CGV,CGV 동대문,4관 10층,30일,119분,20231025,15:40,109석
CGV,CGV 동대문,4관 10층,30일,119분,20231025,18:10,112석
CGV,CGV 동대문,4관 10층,30일,119분,20231025,20:40,105석
CGV,CGV 동대문,6관 10층,30일,119분,20231025,16:40,63석
CGV,CGV 동대문,6관 10층,30일,119분,20231025,21:40,67석
CGV,CGV 동대문,3관 10층,플라워킬링문,205분,20231025,19:40,56석
CGV,CGV 동대문,3관 10층,화사한그녀,121분,20231025,12:30,63석
CGV,CGV 동대문,2관 10층,엑소시스트-믿는자,111분,20231025,14:40,112석
CGV,CGV 동대문,2관 10층,엑소시스트-믿는자,111분,20231025,17:00,115석
CGV,CGV 등촌,2관 5층 (Laser),용감한시민,112분,20231025,19:50,123석
CGV,CGV 등촌,3관 5층 (Laser),용감한시민,112분,20231025,11:00,142석
CGV,CGV 등촌,3관 5층 (Laser),용감한시민,112분,20231025,13:30,141석
CGV,CGV 등촌,3관 5층 (Laser),용감한시민,112분,20231025,16:00,145석
CGV,CGV 등촌,3관 5층 (Laser),용감한시민,112분,20231025,18:30,136석
CGV,CGV 등촌,3관 5층 (Laser),용감한시민,112분,20231025,21:00,142석
CGV,CGV 등촌,1관 5층 (Laser),그대들은어떻게살것인가,124분,20231025,13:15,147석
CGV,CGV 등촌,1관 5층 (Laser),그대들은어떻게살것인가,124분,20231025,15:55,146석
CGV,CGV 등촌,1관 5층 (Laser),그대들은어떻게살것인가,124분,20231025,18:40,109석
CGV,CGV 등촌,1관 5층 (Laser),그대들은어떻게살것인가,124분,20231025,21:25,147석
CGV,CGV 등촌,4관 7층 (Laser),그대들은어떻게살것인가,124분,20231025,11:40,146석
CGV,CGV 등촌,4관 7층 (Laser),그대들은어떻게살것인가,124분,20231025,14:20,152석
CGV,CGV 등촌,4관 7층 (Laser),그대들은어떻게살것인가,124분,20231025,17:00,122석
CGV,CGV 등촌,4관 7층 (Laser),그대들은어떻게살것인가,124분,20231025,19:40,78석
CGV,CGV 등촌,4관 7층 (Laser),그대들은어떻게살것인가,124분,20231025,22:20,158석
CGV,CGV 등촌,6관 7층 (Laser),그대들은어떻게살것인가,124분,20231025,17:50,121석
CGV,CGV 등촌,6관 7층 (Laser),그대들은어떻게살것인가,124분,20231025,20:30,87석
CGV,CGV 등촌,6관 7층 (Laser),그대들은어떻게살것인가,124분,20231025,23:10,140석
CGV,CGV 등촌,2관 5층 (Laser),오픈더도어,71분,20231025,15:10,117석
CGV,CGV 등촌,2관 5층 (Laser),오픈더도어,71분,20231025,22:30,127석
CGV,CGV 등촌,2관 5층 (Laser),30일,119분,20231025,12:35,125석
CGV,CGV 등촌,2관 5층 (Laser),30일,119분,20231025,17:15,125석
CGV,CGV 등촌,5관 7층 (Laser),30일,119분,20231025,18:20,110석
CGV,CGV 등촌,5관 7층 (Laser),더킬러,118분,20231025,12:45,113석
CGV,CGV 등촌,5관 7층 (Laser),플라워킬링문,205분,20231025,20:55,124석
CGV,CGV 등촌,6관[SCREENX] 7층 (Laser),바람따라만나리:김호중의계절,107분,20231025,13:10,153석
CGV,CGV 등촌,6관[SCREENX] 7층 (Laser),바람따라만나리:김호중의계절,107분,20231025,15:30,153석
CGV,CGV 등촌,5관 7층 (Laser),화사한그녀,121분,20231025,15:20,131석
CGV,CGV 명동,1관 (Laser),용감한시민,112분,20231025,14:00,118석
CGV,CGV 명동,1관 (Laser),용감한시민,112분,20231025,18:40,115석
CGV,CGV 명동,4관,용감한시민,112분,20231025,11:10,125석
CGV,CGV 명동,1관 (Laser),그대들은어떻게살것인가,124분,20231025,21:00,102석
CGV,CGV 명동,4관,그대들은어떻게살것인가,124분,20231025,13:30,122석
CGV,CGV 명동,4관,그대들은어떻게살것인가,124분,20231025,19:20,41석
CGV,CGV 명동,5관,그대들은어떻게살것인가,124분,20231025,12:30,172석
CGV,CGV 명동,5관,그대들은어떻게살것인가,124분,20231025,15:00,152석
CGV,CGV 명동,5관,그대들은어떻게살것인가,124분,20231025,17:30,108석
CGV,CGV 명동,5관,그대들은어떻게살것인가,124분,20231025,20:10,96석
CGV,CGV 명동,4관,오픈더도어,71분,20231025,16:00,123석
CGV,CGV 명동,4관,오픈더도어,71분,20231025,17:40,127석
CGV,CGV 명동,3관,30일,119분,20231025,13:10,127석
CGV,CGV 명동,3관,30일,119분,20231025,15:40,127석
CGV,CGV 명동,3관,30일,119분,20231025,18:10,120석
CGV,CGV 명동,3관,30일,119분,20231025,20:40,123석
CGV,CGV 명동,2관 (Laser),라라랜드,127분,20231025,14:30,116석
CGV,CGV 명동,1관 (Laser),엑소시스트-믿는자,111분,20231025,16:20,125석
CGV,CGV 명동,2관 (Laser),사나-저주의아이,102분,20231025,12:10,123석
CGV,CGV 명동,2관 (Laser),암살,140분,20231025,17:10,123석
CGV,CGV 명동,2관 (Laser),신세계,134분,20231025,20:00,122석
CGV,CGV 명동역 씨네라이브러리,4관 11층,용감한시민,112분,20231025,12:00,110석
CGV,CGV 명동역 씨네라이브러리,4관 11층,용감한시민,112분,20231025,14:20,108석
CGV,CGV 명동역 씨네라이브러리,4관 11층,용감한시민,112분,20231025,19:10,106석
CGV,CGV 명동역 씨네라이브러리,3관 11층,그대들은어떻게살것인가,124분,20231025,12:00,159석
CGV,CGV 명동역 씨네라이브러리,3관 11층,그대들은어떻게살것인가,124분,20231025,14:30,156석
CGV,CGV 명동역 씨네라이브러리,3관 11층,그대들은어떻게살것인가,124분,20231025,17:20,141석
CGV,CGV 명동역 씨네라이브러리,3관 11층,그대들은어떻게살것인가,124분,20231025,19:50,89석
CGV,CGV 명동역 씨네라이브러리,5관 11층,그대들은어떻게살것인가,124분,20231025,13:00,146석
CGV,CGV 명동역 씨네라이브러리,5관 11층,그대들은어떻게살것인가,124분,20231025,15:30,145석
CGV,CGV 명동역 씨네라이브러리,5관 11층,그대들은어떻게살것인가,124분,20231025,18:00,121석
CGV,CGV 명동역 씨네라이브러리,5관 11층,그대들은어떻게살것인가,124분,20231025,20:40,118석
CGV,CGV 명동역 씨네라이브러리,4관 11층,더킬러,118분,20231025,16:40,100석
CGV,CGV 명동역 씨네라이브러리,ART2관 10층,두사람을위한식탁,91분,20231025,11:20,81석
CGV,CGV 명동역 씨네라이브러리,ART2관 10층,두사람을위한식탁,91분,20231025,18:20,103석
CGV,CGV 명동역 씨네라이브러리,김기영관[ART1관] 10층,너와나,118분,20231025,12:20,106석
CGV,CGV 명동역 씨네라이브러리,김기영관[ART1관] 10층,너와나,118분,20231025,17:00,88석
CGV,CGV 명동역 씨네라이브러리,ART2관 10층,블루자이언트,119분,20231025,20:20,68석
CGV,CGV 명동역 씨네라이브러리,김기영관[ART1관] 10층,믿을수있는사람,94분,20231025,15:00,105석
CGV,CGV 명동역 씨네라이브러리,ART2관 10층,킴스비디오,88분,20231025,16:20,93석
CGV,CGV 명동역 씨네라이브러리,ART2관 10층,여덟개의산,147분,20231025,13:20,95석
CGV,CGV 명동역 씨네라이브러리,김기영관[ART1관] 10층,프리철수리,86분,20231025,19:30,85석
CGV,CGV 미아,4관 11층,용감한시민,112분,20231025,12:10,96석
CGV,CGV 미아,4관 11층,용감한시민,112분,20231025,14:40,106석
CGV,CGV 미아,4관 11층,용감한시민,112분,20231025,17:00,104석
CGV,CGV 미아,4관 11층,용감한시민,112분,20231025,19:20,100석
CGV,CGV 미아,4관 11층,용감한시민,112분,20231025,21:50,113석
CGV,CGV 미아,1관 9층,그대들은어떻게살것인가,124분,20231025,11:00,103석
CGV,CGV 미아,1관 9층,그대들은어떻게살것인가,124분,20231025,13:30,109석
CGV,CGV 미아,1관 9층,그대들은어떻게살것인가,124분,20231025,16:00,99석
CGV,CGV 미아,1관 9층,그대들은어떻게살것인가,124분,20231025,18:30,75석
CGV,CGV 미아,1관 9층,그대들은어떻게살것인가,124분,20231025,21:00,83석
CGV,CGV 미아,2관 10층,그대들은어떻게살것인가,124분,20231025,12:50,90석
CGV,CGV 미아,2관 10층,그대들은어떻게살것인가,124분,20231025,15:20,90석
CGV,CGV 미아,2관 10층,그대들은어떻게살것인가,124분,20231025,17:50,67석
CGV,CGV 미아,2관 10층,그대들은어떻게살것인가,124분,20231025,20:20,69석
CGV,CGV 미아,5관 11층,그대들은어떻게살것인가,124분,20231025,12:00,137석
CGV,CGV 미아,5관 11층,그대들은어떻게살것인가,124분,20231025,14:30,135석
CGV,CGV 미아,5관 11층,그대들은어떻게살것인가,124분,20231025,17:00,82석
CGV,CGV 미아,5관 11층,그대들은어떻게살것인가,124분,20231025,19:30,85석
CGV,CGV 미아,5관 11층,그대들은어떻게살것인가,124분,20231025,22:00,140석
CGV,CGV 미아,6관 11층,오픈더도어,71분,20231025,14:35,69석
CGV,CGV 미아,6관 11층,오픈더도어,71분,20231025,16:25,69석
CGV,CGV 미아,6관 11층,오픈더도어,71분,20231025,18:15,69석
CGV,CGV 미아,6관 11층,30일,119분,20231025,19:55,52석
CGV,CGV 미아,6관 11층,30일,119분,20231025,22:20,70석
CGV,CGV 미아,3관 10층,익스펜더블4,103분,20231025,20:40,79석
CGV,CGV 미아,6관 11층,1947보스톤,108분,20231025,12:20,70석
CGV,CGV 미아,3관 10층,봉오동전투,135분,20231025,18:00,81석
CGV,CGV 미아,3관 10층,국가부도의날,114분,20231025,13:00,81석
CGV,CGV 미아,3관 10층,안시성,135분,20231025,15:20,80석
CGV,CGV 불광,3관 11층,용감한시민,112분,20231025,23:20,164석
CGV,CGV 불광,5관 13층,용감한시민,112분,20231025,12:20,238석
CGV,CGV 불광,5관 13층,용감한시민,112분,20231025,14:40,259석
CGV,CGV 불광,5관 13층,용감한시민,112분,20231025,17:00,251석
